category,date,time,gender,tour_level,tournament,round,match,player_name,opponent_name,player_key,opponent_key,player_api_key,opponent_api_key,player_canonical_key,opponent_canonical_key,mapping_status,match_status,elo_no_bet_reason,odds,result,old_profit,stake
no_prediction_match,2026-05-24,11:00,men,itf,M15 Monastir 19,M15 Monastir 19 - Final,N. Tepmahc - D. De Jonge,N. Tepmahc,D. De Jonge,12632,7498,men:api:12632,men:api:7498,men:sackmann:208168,men:sackmann:207893,mapped,no_prediction_match,no_prediction_match,2.25,loss,-1.25,1.25
no_prediction_match,2026-05-24,11:00,men,atp,French Open,ATP French Open - 1/64-finals,P. Llamas Ruiz - T. A. Tirante,P. Llamas Ruiz,T. A. Tirante,987,366,men:api:987,men:api:366,men:sackmann:208010,men:sackmann:202058,mapped,no_prediction_match,no_prediction_match,2.1,loss,-1.5,1.5
no_prediction_match,2026-05-24,11:30,men,qualifying,Kosice,Kosice - Semi-finals,P. Sakamoto - L. Angelini,L. Angelini,P. Sakamoto,15916,4741,men:api:15916,men:api:4741,men:sackmann:149117,men:sackmann:106203,mapped,no_prediction_match,no_prediction_match,2.55,loss,-1.25,1.25
no_prediction_match,2026-05-24,15:35,men,atp,French Open,ATP French Open - 1/64-finals,Q. Halys - M. Bellucci,M. Bellucci,Q. Halys,2112,1925,men:api:2112,men:api:1925,men:sackmann:208233,men:sackmann:111460,mapped,no_prediction_match,no_prediction_match,2.26,loss,-1.5,1.5
no_prediction_match,2026-05-24,15:30,women,wta,French Open,WTA French Open - 1/64-finals,S. Sorribes Tormo - T. Korpatsch,S. Sorribes Tormo,T. Korpatsch,2910,501,women:api:2910,women:api:501,women:sackmann:204427,women:sackmann:211337,mapped,no_prediction_match,no_prediction_match,2.22,loss,-1.5,1.5
no_prediction_match,2026-05-24,13:00,men,atp,French Open,ATP French Open - 1/64-finals,T. M. Etcheverry - N. Borges,N. Borges,T. M. Etcheverry,358,1777,men:api:358,men:api:1777,men:sackmann:132686,men:sackmann:144869,mapped,no_prediction_match,no_prediction_match,2.85,win,2.3125,1.25
no_prediction_match,2026-05-24,09:00,women,itf,W15 Tsaghkadzor,W15 Tsaghkadzor - Final,V. Grammatikopoulou - K. Kroitor,V. Grammatikopoulou,K. Kroitor,504,75363,women:api:504,women:api:75363,women:sackmann:204394,women:sackmann:269755,mapped,no_prediction_match,no_prediction_match,2.63,loss,-1.25,1.25
no_prediction_match,2026-05-24,15:25,men,qualifying,Vicenza,Vicenza - Semi-finals,Y. Ghazouani Durand - J. Sels,Y. Ghazouani Durand,J. Sels,58961,586,men:api:58961,men:api:586,men:sackmann:211901,men:sackmann:125847,mapped,no_prediction_match,no_prediction_match,2.75,loss,-1.25,1.25
no_prediction_match,2026-05-24,06:00,women,itf,W100 Takasaki,W100 Takasaki - Final,Y. Naito - V. Ryser,Y. Naito,V. Ryser,475,101,women:api:475,women:api:101,women:sackmann:267695,women:sackmann:220489,mapped,no_prediction_match,no_prediction_match,2.0,win,1.0,1.0
no_prediction_match,2026-05-26,14:00,men,itf,M15 Kutaisi (Georgia),M15 Kutaisi - 1/16-finals,A. Shvangiradze - A. Ushakov,A. Ushakov,A. Shvangiradze,81642,48859,men:api:81642,men:api:48859,men:sackmann:213813,men:sackmann:212083,mapped,no_prediction_match,no_prediction_match,2.3,loss,-0.75,0.75
no_prediction_match,2026-05-26,23:40,men,challenger,Little Rock,Little Rock - 1/16-finals,C. Smith - T. Svajda,T. Svajda,C. Smith,52663,54466,men:api:52663,men:api:54466,men:sackmann:212216,men:sackmann:212256,mapped,no_prediction_match,no_prediction_match,2.75,loss,-1.0,1.0
no_prediction_match,2026-05-29,12:30,women,itf,W15 Kayseri 2,W15 Kayseri 2 - Quarter-finals,A. Arystanbekova - D. Dilek,A. Arystanbekova,D. Dilek,39124,73851,women:api:39124,women:api:73851,women:sackmann:237465,women:sackmann:266403,mapped,no_prediction_match,no_prediction_match,2.8,loss,-1.25,1.25
no_prediction_match,2026-05-29,12:00,men,itf,M15 Kutaisi (Georgia),,Y. Erel - D. Ostapenkov,D. Ostapenkov,Y. Erel,13986,10541,men:api:13986,men:api:10541,men:sackmann:209867,men:sackmann:207129,mapped,no_prediction_match,no_prediction_match,2.63,loss,-0.75,0.75
no_prediction_match,2026-06-08,16:30,men,qualifying,San Miguel de Tucuman,San Miguel de Tucuman - Final,N. Villalon - E. Monferrer,E. Monferrer,N. Villalon,9378,39931,men:api:9378,men:api:39931,men:sackmann:208613,men:sackmann:210507,mapped,no_prediction_match,no_prediction_match,2.5,loss,-1.25,1.25
no_prediction_match,2026-06-11,14:00,women,wta,London,WTA London - 1/8-finals,M. Bouzkova - D. Vekic,D. Vekic,M. Bouzkova,455,2820,women:api:455,women:api:2820,women:sackmann:202499,women:sackmann:213631,mapped,no_prediction_match,no_prediction_match,2.37,win,2.055,1.5
no_prediction_match,2026-06-14,12:30,men,qualifying,Poznan,Poznan - Semi-finals,D. Siniakov - B. Hassan,D. Siniakov,B. Hassan,899,1896,men:api:899,men:api:1896,men:sackmann:209338,men:sackmann:133975,mapped,no_prediction_match,no_prediction_match,2.27,win,1.5875,1.25
no_prediction_match,2026-06-14,13:30,women,qualifying,Berlin,WTA Berlin - Final,M. Frech - S. Zhang,S. Zhang,M. Frech,1825,2089,women:api:1825,women:api:2089,women:sackmann:201533,women:sackmann:211684,mapped,no_prediction_match,no_prediction_match,2.2,win,1.8,1.5
unmapped_player,2026-05-05,08:00,women,challenger,Jiujiang (China) - Qualification,Jiujiang - 1/16-finals,A. Ito - L. Cabrera,L. Cabrera,A. Ito,497,13618,women:api:497,women:api:13618,,women:sackmann:256684,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.5,win,1.875,1.25
unmapped_player,2026-05-05,10:00,unknown,qualifying,Rome,WTA Rome - Final,A. Tomljanovic - L. Jeanjean,L. Jeanjean,A. Tomljanovic,9118,1146,,,,,both_unmapped:missing_api_key|missing_api_key,no_prediction_match,no_prediction_match,2.35,win,1.6875,1.25
unmapped_player,2026-05-05,11:30,unknown,qualifying,Rome,ATP Rome - Final,H. Dellien - J. De Jong,H. Dellien,J. De Jong,2980,412,,,,,both_unmapped:missing_api_key|missing_api_key,no_prediction_match,no_prediction_match,2.2,loss,-1.25,1.25
unmapped_player,2026-05-05,11:55,unknown,qualifying,Rome,ATP Rome - Final,H. Dellien - J. De Jong,H. Dellien,J. De Jong,2980,412,,,,,both_unmapped:missing_api_key|missing_api_key,no_prediction_match,no_prediction_match,2.17,loss,-1.5,1.5
unmapped_player,2026-05-05,16:15,unknown,qualifying,Rome,ATP Rome - Final,M. Landaluce - A. Pellegrino,A. Pellegrino,M. Landaluce,2001,39864,,,,,both_unmapped:missing_api_key|missing_api_key,no_prediction_match,no_prediction_match,2.32,win,1.65,1.25
unmapped_player,2026-05-05,16:50,unknown,wta,Rome,WTA Rome - 1/64-finals,M. Trevisan - T. Gibson,M. Trevisan,T. Gibson,512,3326,,,,,both_unmapped:missing_api_key|missing_api_key,no_prediction_match,no_prediction_match,2.48,loss,-1.25,1.25
unmapped_player,2026-05-06,11:00,unknown,wta,Rome,WTA Rome - 1/64-finals,A. Eala - M. Frech,A. Eala,M. Frech,3490,2089,,,,,both_unmapped:missing_api_key|missing_api_key,no_prediction_match,no_prediction_match,1.81,win,1.0125,1.25
unmapped_player,2026-05-06,11:00,unknown,atp,Rome,ATP Rome - 1/64-finals,F. Marozsan - V. Kopriva,V. Kopriva,F. Marozsan,1083,10148,,,,,both_unmapped:missing_api_key|missing_api_key,no_prediction_match,no_prediction_match,2.37,win,1.7125,1.25
unmapped_player,2026-05-06,05:30,women,itf,W15 Nakhon Pathom 2,W15 Nakhon Pathom 2 - 1/16-finals,J. Shin - L. Podgorichani,J. Shin,L. Podgorichani,3130,80930,women:api:3130,women:api:80930,women:sackmann:222215,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.1,loss,-1.25,1.25
unmapped_player,2026-05-06,05:30,women,itf,W15 Nakhon Pathom 2,W15 Nakhon Pathom 2 - 1/16-finals,J. Shin - L. Podgorichani,J. Shin,L. Podgorichani,3130,80930,women:api:3130,women:api:80930,women:sackmann:222215,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.1,loss,-1.5,1.5
unmapped_player,2026-05-07,18:30,men,challenger,Santos,Santos - 1/8-finals,M. Tobon - F. Mena,M. Tobon,F. Mena,34386,378,men:api:34386,men:api:378,men:sackmann:101495,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.5,win,1.875,1.25
unmapped_player,2026-05-07,09:00,men,itf,M15 Mbombela 2 (South Africa),M15 Mbombela 2 - 1/16-finals,S. Storch - G. Ciocca,S. Storch,G. Ciocca,74752,93927,men:api:74752,men:api:93927,men:sackmann:213532,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.25,loss,-1.25,1.25
unmapped_player,2026-05-08,10:00,women,itf,W35 Santa Margherita di Pula 6,W35 Santa Margherita di Pula 6 - Quarter-finals,C. Gennaro - A. Zucchini,C. Gennaro,A. Zucchini,15629,2581,women:api:15629,women:api:2581,women:sackmann:239453,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.63,win,2.0375,1.25
unmapped_player,2026-05-08,12:30,women,itf,W35 Platja D'Aro,W35 Platja D'Aro - Quarter-finals,P. Hercog - A. Mintegi Del Olmo,P. Hercog,A. Mintegi Del Olmo,2819,9267,women:api:2819,women:api:9267,,women:sackmann:221213,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.84,loss,-1.0,1.0
unmapped_player,2026-05-08,11:00,women,wta,Rome,WTA Rome - 1/32-finals,Xin. Wang - A. Eala,Xin. Wang,A. Eala,1812,3490,women:api:1812,women:api:3490,,women:sackmann:223253,player_unmapped:ambiguous,no_prediction_match,no_prediction_match,2.16,loss,-1.5,1.5
unmapped_player,2026-05-09,11:00,men,itf,M15 Monastir 17,M15 Monastir 17 - Semi-finals,J. Bradshaw - I. Kudriashov,J. Bradshaw,I. Kudriashov,37971,9218,men:api:37971,men:api:9218,men:sackmann:210553,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.14,win,1.425,1.25
unmapped_player,2026-05-09,10:00,men,itf,M15 Mbombela 2 (South Africa),M15 Mbombela 2 - Semi-finals,J. Flores - A. Beckley,J. Flores,A. Beckley,725,642,men:api:725,men:api:642,,men:sackmann:209278,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.53,loss,-1.0,1.0
unmapped_player,2026-05-09,15:50,women,itf,W75 Saint-Gaudens,W75 Saint-Gaudens - Semi-finals,J. Ponchet - A. Lazaro Garcia,J. Ponchet,A. Lazaro Garcia,472,1117,women:api:472,women:api:1117,,women:sackmann:210622,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.25,loss,-1.25,1.25
unmapped_player,2026-05-09,14:30,women,itf,W15 Reichstett (France),W15 Reichstett - Semi-finals,V. Steiner - S. Iliev,S. Iliev,V. Steiner,9250,28499,women:api:9250,women:api:28499,women:sackmann:225858,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.5,loss,-1.25,1.25
unmapped_player,2026-05-10,15:00,men,atp,Rome,ATP Rome - 1/16-finals,L. Musetti - F. Cerundolo,F. Cerundolo,L. Musetti,1104,2849,men:api:1104,men:api:2849,men:sackmann:202103,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.0,loss,-0.75,0.75
unmapped_player,2026-05-11,17:00,women,itf,W15 Monzon,W15 Monzon - 1/16-finals,C. Moccia - S. Pushkar,S. Pushkar,C. Moccia,73480,40162,women:api:73480,women:api:40162,women:sackmann:265040,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.43,loss,-1.0,1.0
unmapped_player,2026-05-11,14:10,men,qualifying,Zagreb,Zagreb - Final,N. Fatic - D. Kuzmanov,N. Fatic,D. Kuzmanov,1904,371,men:api:1904,men:api:371,,men:sackmann:106220,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.84,win,0.84,1.0
unmapped_player,2026-05-12,23:00,men,itf,"M25 Pensacola, FL","M25 Pensacola, FL - 1/16-finals",C. Langmo - J. Connel,J. Connel,C. Langmo,54463,2021,men:api:54463,men:api:2021,,men:sackmann:132052,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.75,loss,-1.25,1.25
unmapped_player,2026-05-12,13:00,men,challenger,Tunis,Tunis - 1/16-finals,J. J. Schwaerzler - F. Agamenone,F. Agamenone,J. J. Schwaerzler,373,32558,men:api:373,men:api:32558,men:sackmann:106162,,opponent_unmapped:unmapped,no_prediction_match,no_prediction_match,2.85,loss,-1.25,1.25
unmapped_player,2026-05-12,11:30,men,qualifying,Bordeaux,Bordeaux - Final,R. Sakamoto - C. H. Tseng,R. Sakamoto,C. H. Tseng,37897,389,men:api:37897,men:api:389,,men:sackmann:202358,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.05,win,1.3125,1.25
unmapped_player,2026-05-13,11:10,women,itf,W75 Trnava 3,W75 Trnava 3 - 1/8-finals,A. Sobolieva - A. Falei,A. Sobolieva,A. Falei,13987,9265,women:api:13987,women:api:9265,,women:sackmann:221434,player_unmapped:unmapped,no_prediction_match,no_prediction_match,2.1,win,1.375,1.25
unmapped_player,2026-05-13,14:00,men,challenger,Tunis,Tunis - 1/8-finals,L. Lokoli - F. A. Gomez,L. Lokoli,F. A. Gomez,1076,717,men:api:1076,men:api:717,men:sackmann:106362,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.38,win,2.07,1.5
unmapped_player,2026-05-13,09:00,women,itf,W15 Kursumlijska Banja,W15 Kursumlijska Banja - 1/16-finals,L. Pulchartova - T. Nikcevic,T. Nikcevic,L. Pulchartova,11614,9081,women:api:11614,women:api:9081,women:sackmann:222677,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.1,win,1.375,1.25
unmapped_player,2026-05-13,04:30,women,itf,W75 Kurume,W75 Kurume - 1/16-finals,M. Kobori - R. Serban,M. Kobori,R. Serban,7356,1807,women:api:7356,women:api:1807,women:sackmann:215468,,opponent_unmapped:unmapped,no_prediction_match,no_prediction_match,2.5,win,1.875,1.25
unmapped_player,2026-05-13,11:30,men,challenger,Zagreb,Zagreb - 1/16-finals,N. Fatic - E. Moller,N. Fatic,E. Moller,1904,39675,men:api:1904,men:api:39675,,,both_unmapped:not_in_mapping|not_in_mapping,no_prediction_match,no_prediction_match,2.5,loss,-1.25,1.25
unmapped_player,2026-05-13,11:30,men,challenger,Bordeaux,Bordeaux - 1/16-finals,R. Sakamoto - A. Muller,R. Sakamoto,A. Muller,37897,374,men:api:37897,men:api:374,,men:sackmann:124186,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.35,win,2.025,1.5
unmapped_player,2026-05-13,11:30,men,challenger,Zagreb,Zagreb - 1/16-finals,T. Monteiro - A. Andrade,T. Monteiro,A. Andrade,1074,6505,men:api:1074,men:api:6505,,men:sackmann:200748,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.8,loss,-1.25,1.25
unmapped_player,2026-05-13,17:30,women,itf,W35 Hurghada (Egypt),W35 Hurghada - 1/16-finals,U. Hrabavets - V. Mincheva,U. Hrabavets,V. Mincheva,57647,61490,women:api:57647,women:api:61490,,women:sackmann:260214,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.82,win,0.82,1.0
unmapped_player,2026-05-13,21:45,men,itf,M25 Hurghada (Egypt),M25 Hurghada - 1/16-finals,V. Frydrych - S. Hamza Reguig,S. Hamza Reguig,V. Frydrych,1283,28613,men:api:1283,men:api:28613,,men:sackmann:213103,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.92,win,0.92,1.0
unmapped_player,2026-05-13,21:40,men,itf,"M25 Pensacola, FL","M25 Pensacola, FL - 1/16-finals",V. Goncalves - A. Ganesan,V. Goncalves,A. Ganesan,20846,54464,men:api:20846,men:api:54464,,men:sackmann:212258,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.97,loss,-1.0,1.0
unmapped_player,2026-05-13,05:00,women,itf,W15 Wuning 2,M15 Wuning 2 - 1/16-finals,Y. Taka - K. Ogura,Y. Taka,K. Ogura,52574,711,women:api:52574,women:api:711,,,both_unmapped:not_in_mapping|not_in_mapping,no_prediction_match,no_prediction_match,2.38,loss,-1.25,1.25
unmapped_player,2026-05-14,19:00,men,itf,M25 Reggio Emilia,M25 Reggio Emilia - 1/8-finals,A. Pecci - T. Compagnucci,A. Pecci,T. Compagnucci,2478,851,men:api:2478,men:api:851,,men:sackmann:209864,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.8,loss,-1.0,1.0
unmapped_player,2026-05-14,12:00,women,itf,W75 Trnava 3,W75 Trnava 3 - Quarter-finals,A. Sobolieva - C. Liu,A. Sobolieva,C. Liu,13987,509,women:api:13987,women:api:509,,women:sackmann:214906,player_unmapped:unmapped,no_prediction_match,no_prediction_match,2.65,loss,-1.25,1.25
unmapped_player,2026-05-14,04:00,women,itf,W15 Nakhon Pathom 3,W15 Nakhon Pathom 3 - 1/8-finals,M. Barry - L. Podgorichani,M. Barry,L. Podgorichani,40167,80930,women:api:40167,women:api:80930,women:sackmann:222667,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.85,win,1.0625,1.25
unmapped_player,2026-05-14,14:00,women,itf,W35 Hurghada (Egypt),W35 Hurghada - 1/8-finals,M. Helgo - E. Adeshina,E. Adeshina,M. Helgo,70322,172,women:api:70322,women:api:172,women:sackmann:221959,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.2,loss,-1.25,1.25
unmapped_player,2026-05-14,12:30,men,itf,M15 Gaborone (Botswana),M15 Gaborone - 1/8-finals,R. Piatti - J. Hasson,R. Piatti,J. Hasson,39914,645,men:api:39914,men:api:645,men:sackmann:211497,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.0,win,1.0,1.0
unmapped_player,2026-05-15,14:00,women,itf,W35 Hurghada (Egypt),W35 Hurghada - Quarter-finals,C. Zanolini - M. Helgo,C. Zanolini,M. Helgo,55115,172,women:api:55115,women:api:172,women:sackmann:221657,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.22,win,1.525,1.25
unmapped_player,2026-05-15,04:30,women,itf,W35 Andong,W35 Andong - Quarter-finals,M. Rapolu - B. Jeong,B. Jeong,M. Rapolu,24516,19546,women:api:24516,women:api:19546,,women:sackmann:222837,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.75,win,1.75,1.0
unmapped_player,2026-05-15,04:30,women,itf,W75 Kurume,W75 Kurume - Quarter-finals,M. Yamaguchi - L. Cabrera,L. Cabrera,M. Yamaguchi,497,98,women:api:497,women:api:98,,women:sackmann:215614,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.8,loss,-1.25,1.25
unmapped_player,2026-05-15,15:30,women,itf,W35 Hurghada (Egypt),W35 Hurghada - Quarter-finals,N. Fouad - U. Hrabavets,N. Fouad,U. Hrabavets,1020,57647,women:api:1020,women:api:57647,women:sackmann:222028,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.83,loss,-1.0,1.0
unmapped_player,2026-05-15,03:30,men,itf,M15 Andong,M15 Andong - Quarter-finals,Y. Chung - S. Fukuda,S. Fukuda,Y. Chung,5213,2925,men:api:5213,men:api:2925,men:sackmann:126335,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.34,loss,-1.0,1.0
unmapped_player,2026-05-17,12:05,men,qualifying,Bengaluru 3 (India) - Qualification,Bengaluru 3 - Semi-finals,A. Mehrotra - G. Lomakin,G. Lomakin,A. Mehrotra,1869,15314,men:api:1869,men:api:15314,men:sackmann:200441,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.13,win,1.4125,1.25
unmapped_player,2026-05-17,08:00,men,itf,M25 Kutaisi (Georgia),M25 Kutaisi - Quarter-finals,C. Vandermeersch - J. Echeverria,C. Vandermeersch,J. Echeverria,11809,1328,men:api:11809,men:api:1328,,men:sackmann:208126,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.75,win,2.1875,1.25
unmapped_player,2026-05-17,14:00,women,wta,Strasbourg,WTA Strasbourg - 1/16-finals,Xin. Wang - L. Boisson,L. Boisson,Xin. Wang,8802,1812,women:api:8802,women:api:1812,women:sackmann:222391,,opponent_unmapped:ambiguous,no_prediction_match,no_prediction_match,2.2,win,1.2,1.0
unmapped_player,2026-05-18,18:30,men,atp,Geneva,ATP Geneva - 1/16-finals,R. Brancaccio - S. Wawrinka,R. Brancaccio,S. Wawrinka,1873,2168,men:api:1873,men:api:2168,men:sackmann:134840,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.67,loss,-1.25,1.25
unmapped_player,2026-05-19,08:00,men,challenger,Bengaluru 3 (India) - Qualification,Bengaluru 3 - 1/16-finals,D. Singh - L. Vithoontien,L. Vithoontien,D. Singh,38128,7098,men:api:38128,men:api:7098,men:sackmann:210672,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.39,win,2.085,1.5
unmapped_player,2026-05-19,10:00,women,itf,W15 Tsaghkadzor,W15 Tsaghkadzor - 1/16-finals,E. Agureeva - G. Parentini,E. Agureeva,G. Parentini,66797,2115,women:api:66797,women:api:2115,,,both_unmapped:not_in_mapping|unmapped,no_prediction_match,no_prediction_match,1.88,win,1.1,1.25
unmapped_player,2026-05-19,11:30,women,qualifying,French Open,WTA French Open - Quarter-finals,K. Juvan - A. Siskova,A. Siskova,K. Juvan,218,519,women:api:218,women:api:519,,women:sackmann:215219,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.65,loss,-1.25,1.25
unmapped_player,2026-05-19,17:20,men,qualifying,French Open,ATP French Open - Quarter-finals,N. Fatic - L. Mikrut,N. Fatic,L. Mikrut,1904,938,men:api:1904,men:api:938,,men:sackmann:210053,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.93,win,0.93,1.0
unmapped_player,2026-05-19,13:15,men,challenger,Bengaluru 3 (India) - Qualification,Bengaluru 3 - 1/16-finals,O. Jasika - S. Rawat,S. Rawat,O. Jasika,4469,1261,men:api:4469,men:api:1261,men:sackmann:106168,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.79,win,2.2375,1.25
unmapped_player,2026-05-19,18:00,men,qualifying,French Open,ATP French Open - Quarter-finals,R. Sakamoto - P. Martinez,R. Sakamoto,P. Martinez,37897,1775,men:api:37897,men:api:1775,,men:sackmann:124079,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.73,loss,-1.0,1.0
unmapped_player,2026-05-19,11:40,women,itf,W35 Klagenfurt,W35 Klagenfurt - 1/16-finals,S. Iliev - C. Diaz Adrover,S. Iliev,C. Diaz Adrover,9250,64290,women:api:9250,women:api:64290,women:sackmann:225858,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.99,win,1.2375,1.25
unmapped_player,2026-05-20,19:30,men,itf,M15 Hurghada 5 (Egypt),M15 Hurghada 5 - 1/16-finals,F. Virgili Berini - J. Plans,F. Virgili Berini,J. Plans,38549,4047,men:api:38549,men:api:4047,,,both_unmapped:not_in_mapping|not_in_mapping,no_prediction_match,no_prediction_match,2.5,win,1.875,1.25
unmapped_player,2026-05-20,13:00,men,qualifying,French Open,ATP French Open - Semi-finals,H. Rocha - B. Gojo,B. Gojo,H. Rocha,377,827,men:api:377,men:api:827,,men:sackmann:210012,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.37,win,2.055,1.5
unmapped_player,2026-05-20,19:30,men,itf,M15 Hurghada 5 (Egypt),M15 Hurghada 5 - 1/16-finals,I. Gretskiy - P. Karthik,I. Gretskiy,P. Karthik,76308,75800,men:api:76308,men:api:75800,men:sackmann:213361,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,1.95,loss,-0.75,0.75
unmapped_player,2026-05-20,11:40,women,itf,W75 Kosice (Slovakia),W75 Kosice - 1/8-finals,K. Rinaldo Persson - A. Sobolieva,A. Sobolieva,K. Rinaldo Persson,13987,2592,women:api:13987,women:api:2592,,women:sackmann:211643,player_unmapped:unmapped,no_prediction_match,no_prediction_match,2.25,loss,-1.25,1.25
unmapped_player,2026-05-20,18:05,men,atp,Geneva,ATP Geneva - 1/8-finals,S. Wawrinka - A. Michelsen,S. Wawrinka,A. Michelsen,2168,10884,men:api:2168,men:api:10884,,men:sackmann:210506,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.5,loss,-0.75,0.75
unmapped_player,2026-05-21,11:30,men,itf,M15 Monastir 19,M15 Monastir 19 - 1/8-finals,A. Weber - F. Tabacco,F. Tabacco,A. Weber,1295,24769,men:api:1295,men:api:24769,men:sackmann:208285,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.21,win,1.21,1.0
unmapped_player,2026-05-21,11:10,women,qualifying,French Open,WTA French Open - Final,L. Romero Gormaz - S. Stephens,L. Romero Gormaz,S. Stephens,141,1826,women:api:141,women:api:1826,women:sackmann:220742,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.4,loss,-1.5,1.5
unmapped_player,2026-05-21,11:30,women,itf,W15 Gaborone 2 (Botswana),W15 Gaborone 2 - 1/8-finals,M. Van Zyl - M. Giordano,M. Giordano,M. Van Zyl,58312,49154,women:api:58312,women:api:49154,women:sackmann:220642,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.25,loss,-1.5,1.5
unmapped_player,2026-05-21,04:30,women,itf,W35 Changwon 2 (South Korea),W35 Changwon 2 - 1/16-finals,S. Nishimoto - O. Choi,S. Nishimoto,O. Choi,65698,24515,women:api:65698,women:api:24515,women:sackmann:221621,,opponent_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.5,win,1.875,1.25
unmapped_player,2026-05-21,04:00,men,itf,M15 Gimcheon,M15 Gimcheon - 1/8-finals,Y. Chung - W. Shin,W. Shin,Y. Chung,10857,2925,men:api:10857,men:api:2925,,,both_unmapped:not_in_mapping|not_in_mapping,no_prediction_match,no_prediction_match,2.75,loss,-0.75,0.75
unmapped_player,2026-05-22,11:05,men,qualifying,French Open,ATP French Open - Final,B. Gojo - J. Rodionov,B. Gojo,J. Rodionov,377,416,men:api:377,men:api:416,,men:sackmann:200514,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.1,loss,-1.5,1.5
unmapped_player,2026-05-22,05:00,women,itf,W100 Takasaki,W100 Takasaki - 1/8-finals,E. Koike - R. Serban,E. Koike,R. Serban,40075,1807,women:api:40075,women:api:1807,women:sackmann:260514,,opponent_unmapped:unmapped,no_prediction_match,no_prediction_match,1.71,loss,-1.0,1.0
unmapped_player,2026-05-22,15:00,men,itf,M15 Hurghada 5 (Egypt),M15 Hurghada 5 - Quarter-finals,K. Ibrahim - M. Molder,K. Ibrahim,M. Molder,675,55148,men:api:675,men:api:55148,,men:sackmann:212533,player_unmapped:not_in_mapping,no_prediction_match,no_prediction_match,2.1,loss,-1.25,1.25
unmapped_player,2026-05-22,11:00,women,itf,W15 Gaborone 2 (Botswana),W15 Gaborone 2 - Quarter-finals,M. Buchnik - E. Jamshidi,E. Jamshidi,M. Buchnik,50,38186,women:api:50,women:api:38186,,,both_unmapped:not_in_mapping|not_in_mapping,no_prediction_match,no_prediction_match,2.75,win,2.1875,1.25
