match_id,date,gender,level,surface,tournament,winner_api_key,winner_name,winner_mapping_status,winner_sackmann_key,loser_api_key,loser_name,loser_mapping_status,loser_sackmann_key,coverage
api_tennis:12135715,2026-06-12,women,atp_wta,grass,London,women:api:1140,K. Rakhimova,auto_mapped,women:sackmann:215872,women:api:2998,H. Dart,auto_mapped,women:sackmann:211279,both_mapped
api_tennis:12136286,2026-06-13,women,atp_wta,grass,Hertogenbosch,women:api:2801,B. Krejcikova,auto_mapped,women:sackmann:206252,women:api:1154,M. Linette,auto_mapped,women:sackmann:202663,both_mapped
api_tennis:12136287,2026-06-13,men,atp_wta,grass,Hertogenbosch,men:api:1106,A. De Minaur,auto_mapped,men:sackmann:200282,men:api:438,A. Mannarino,auto_mapped,men:sackmann:105173,both_mapped
api_tennis:12136335,2026-06-13,men,atp_wta,clay,Stuttgart,men:api:2832,T. Fritz,auto_mapped,men:sackmann:126203,men:api:1895,A. Bublik,auto_mapped,men:sackmann:122330,both_mapped
api_tennis:12136368,2026-06-13,women,atp_wta,grass,London,women:api:455,D. Vekic,auto_mapped,women:sackmann:202499,women:api:2993,K. Boulter,auto_mapped,women:sackmann:211107,both_mapped
api_tennis:12136374,2026-06-13,men,atp_wta,grass,Halle,men:api:2843,L. Sonego,auto_mapped,men:sackmann:132283,men:api:576,F. C. Jianu,auto_mapped,men:sackmann:202262,both_mapped
api_tennis:12136375,2026-06-13,men,atp_wta,grass,Halle,men:api:3319,A. Bolt,auto_mapped,men:sackmann:106109,men:api:78985,J. Mackenzie,auto_mapped,men:sackmann:214018,both_mapped
api_tennis:12136376,2026-06-13,men,atp_wta,grass,Halle,men:api:2501,T. Gentzsch,auto_mapped,men:sackmann:210167,men:api:4077,T. Pereira,auto_mapped,men:sackmann:211500,both_mapped
api_tennis:12136377,2026-06-13,men,atp_wta,grass,Halle,men:api:2734,R. Bautista-Agut,auto_mapped,men:sackmann:105138,men:api:14025,B. Sanchez Martinez,auto_mapped,men:sackmann:209917,both_mapped
api_tennis:12136378,2026-06-13,men,atp_wta,grass,Halle,men:api:2112,M. Bellucci,auto_mapped,men:sackmann:208233,men:api:2970,M. Kukushkin,auto_mapped,men:sackmann:105062,both_mapped
api_tennis:12136379,2026-06-13,men,atp_wta,grass,Halle,men:api:825,R. Collignon,auto_mapped,men:sackmann:209920,men:api:798,A. Dougaz,auto_mapped,men:sackmann:144826,both_mapped
api_tennis:12136380,2026-06-13,men,atp_wta,grass,Halle,men:api:26616,M. Landaluce,auto_mapped,men:sackmann:212021,men:api:1746,M. Huesler,auto_mapped,men:sackmann:144817,both_mapped
api_tennis:12136381,2026-06-13,men,atp_wta,grass,London,men:api:1317,M. Damm,auto_mapped,men:sackmann:102093,men:api:978,D. Merida Aguilar,auto_mapped,men:sackmann:210017,both_mapped
api_tennis:12136382,2026-06-13,men,atp_wta,grass,London,men:api:2986,Z. Svajda,auto_mapped,men:sackmann:208260,men:api:410,L. Broady,auto_mapped,men:sackmann:106281,both_mapped
api_tennis:12136383,2026-06-13,men,atp_wta,grass,London,men:api:360,A. Vukic,auto_mapped,men:sackmann:126846,men:api:1900,J. Duckworth,auto_mapped,men:sackmann:105902,both_mapped
api_tennis:12136384,2026-06-13,men,atp_wta,grass,London,men:api:2978,A. Kovacevic,auto_mapped,men:sackmann:206499,men:api:439,M. Mmoh,auto_mapped,men:sackmann:111581,both_mapped
api_tennis:12136385,2026-06-13,men,atp_wta,grass,London,men:api:7009,H. Wendelken,auto_mapped,men:sackmann:207784,men:api:10070,A. Walton,auto_mapped,men:sackmann:200443,both_mapped
api_tennis:12136386,2026-06-13,men,atp_wta,grass,London,men:api:1766,M. Giron,auto_mapped,men:sackmann:106218,men:api:2835,D. Evans,auto_mapped,men:sackmann:105554,both_mapped
api_tennis:12136387,2026-06-13,men,atp_wta,grass,London,men:api:9222,G. Mpetshi Perricard,auto_mapped,men:sackmann:208659,men:api:10071,J. Monday,auto_mapped,men:sackmann:208902,both_mapped
api_tennis:12136388,2026-06-13,men,atp_wta,grass,London,men:api:3317,R. Hijikata,auto_mapped,men:sackmann:208014,men:api:10869,D. Prizmic,auto_mapped,men:sackmann:209976,both_mapped
api_tennis:12136390,2026-06-13,women,atp_wta,clay,Berlin,women:api:2089,M. Frech,auto_mapped,women:sackmann:211684,women:api:527,A. Sasnovich,auto_mapped,women:sackmann:205925,both_mapped
api_tennis:12136394,2026-06-13,women,atp_wta,clay,Berlin,women:api:61034,M. Pohankova,auto_mapped,women:sackmann:266376,women:api:501,T. Korpatsch,auto_mapped,women:sackmann:211337,both_mapped
api_tennis:12136401,2026-06-13,women,atp_wta,grass,Nottingham,women:api:505,A. Bondar,auto_mapped,women:sackmann:214388,women:api:1802,E. Arango,auto_mapped,women:sackmann:215306,both_mapped
api_tennis:12136402,2026-06-13,women,atp_wta,grass,Nottingham,women:api:2904,S. Kenin,auto_mapped,women:sackmann:213550,women:api:1823,E. Jacquemot,auto_mapped,women:sackmann:221039,both_mapped
api_tennis:12136403,2026-06-13,women,atp_wta,grass,Nottingham,women:api:92,K. Birrell,auto_mapped,women:sackmann:214040,women:api:9391,M. Xu,auto_mapped,women:sackmann:259685,both_mapped
api_tennis:12136404,2026-06-13,women,atp_wta,grass,Nottingham,women:api:55586,H. Klugman,auto_mapped,women:sackmann:263872,women:api:1794,A. Zakharova,auto_mapped,women:sackmann:220435,both_mapped
api_tennis:12136405,2026-06-13,women,atp_wta,grass,Nottingham,women:api:168,A. Ruzic,auto_mapped,women:sackmann:222045,women:api:519,K. Juvan,auto_mapped,women:sackmann:215219,both_mapped
api_tennis:12136406,2026-06-13,women,atp_wta,grass,Nottingham,women:api:1779,A. Blinkova,auto_mapped,women:sackmann:215020,women:api:1990,D. Kasatkina,auto_mapped,women:sackmann:214082,both_mapped
api_tennis:12136407,2026-06-13,women,atp_wta,grass,Nottingham,women:api:2826,K. Volynets,auto_mapped,women:sackmann:220465,women:api:1141,P. Udvardy,auto_mapped,women:sackmann:215910,both_mapped
api_tennis:12136408,2026-06-13,women,atp_wta,grass,Nottingham,women:api:37850,A. Dudeney,auto_mapped,women:sackmann:260206,women:api:2177,Y. Putintseva,auto_mapped,women:sackmann:201709,both_mapped
api_tennis:12136409,2026-06-13,women,atp_wta,grass,Nottingham,women:api:525,V. Golubic,auto_mapped,women:sackmann:203530,women:api:163,V. Erjavec,auto_mapped,women:sackmann:220662,both_mapped
api_tennis:12136412,2026-06-13,women,atp_wta,grass,Nottingham,women:api:4062,Z. Sonmez,auto_mapped,women:sackmann:220309,women:api:25728,L. Tararudee,auto_mapped,women:sackmann:222290,both_mapped
api_tennis:12136451,2026-06-13,women,atp_wta,grass,Hertogenbosch,women:api:2123,R. Montgomery,auto_mapped,women:sackmann:221905,women:api:1146,A. Tomljanovic,auto_mapped,women:sackmann:201548,both_mapped
api_tennis:12136453,2026-06-13,men,atp_wta,clay,Stuttgart,men:api:2973,B. Shelton,auto_mapped,men:sackmann:210097,men:api:2959,J. Lehecka,auto_mapped,men:sackmann:208103,both_mapped
api_tennis:12136455,2026-06-13,men,atp_wta,grass,Hertogenbosch,men:api:1096,K. Majchrzak,auto_mapped,men:sackmann:111794,men:api:1093,D. Medvedev,auto_mapped,men:sackmann:106421,both_mapped
api_tennis:12136498,2026-06-13,women,atp_wta,grass,London,women:api:2996,E. Raducanu,auto_mapped,women:sackmann:221054,women:api:58226,I. Jovic,auto_mapped,women:sackmann:260300,both_mapped
api_tennis:12136499,2026-06-13,women,atp_wta,grass,Nottingham,women:api:115,H. Sakatsume,auto_mapped,women:sackmann:221124,women:api:63495,M. Stojsavljevic,auto_mapped,women:sackmann:261963,both_mapped
api_tennis:12136500,2026-06-13,women,atp_wta,grass,Nottingham,women:api:3324,T. Preston,auto_mapped,women:sackmann:223194,women:api:478,O. Selekhmeteva,auto_mapped,women:sackmann:221407,both_mapped
api_tennis:12136502,2026-06-13,women,atp_wta,clay,Berlin,women:api:1132,R. Masarova,auto_mapped,women:sackmann:214119,women:api:1029,N. Noha Akugue,auto_mapped,women:sackmann:223333,both_mapped
api_tennis:12136457,2026-06-14,men,atp_wta,grass,Halle,men:api:424,N. Basilashvili,auto_mapped,men:sackmann:105932,men:api:2843,L. Sonego,auto_mapped,men:sackmann:132283,both_mapped
api_tennis:12136516,2026-06-14,men,atp_wta,grass,Halle,men:api:39864,M. Landaluce,auto_mapped,men:sackmann:212021,men:api:2501,T. Gentzsch,auto_mapped,men:sackmann:210167,both_mapped
api_tennis:12136517,2026-06-14,men,atp_wta,grass,Halle,men:api:825,R. Collignon,auto_mapped,men:sackmann:209920,men:api:2734,R. Bautista-Agut,auto_mapped,men:sackmann:105138,both_mapped
api_tennis:12136518,2026-06-14,men,atp_wta,grass,Halle,men:api:2112,M. Bellucci,auto_mapped,men:sackmann:208233,men:api:3319,A. Bolt,auto_mapped,men:sackmann:106109,both_mapped
api_tennis:12136531,2026-06-14,men,atp_wta,grass,London,men:api:7009,H. Wendelken,auto_mapped,men:sackmann:207784,men:api:360,A. Vukic,auto_mapped,men:sackmann:126846,both_mapped
api_tennis:12136532,2026-06-14,men,atp_wta,grass,London,men:api:1317,M. Damm,auto_mapped,men:sackmann:102093,men:api:2986,Z. Svajda,auto_mapped,men:sackmann:208260,both_mapped
api_tennis:12136533,2026-06-14,men,atp_wta,grass,London,men:api:9222,G. Mpetshi Perricard,auto_mapped,men:sackmann:208659,men:api:2978,A. Kovacevic,auto_mapped,men:sackmann:206499,both_mapped
api_tennis:12136534,2026-06-14,women,atp_wta,grass,Hertogenbosch,women:api:2123,R. Montgomery,auto_mapped,women:sackmann:221905,women:api:2801,B. Krejcikova,auto_mapped,women:sackmann:206252,both_mapped
api_tennis:12136535,2026-06-14,men,atp_wta,clay,Stuttgart,men:api:2973,B. Shelton,auto_mapped,men:sackmann:210097,men:api:2832,T. Fritz,auto_mapped,men:sackmann:126203,both_mapped
api_tennis:12136547,2026-06-14,women,atp_wta,grass,Nottingham,women:api:2826,K. Volynets,auto_mapped,women:sackmann:220465,women:api:92,K. Birrell,auto_mapped,women:sackmann:214040,both_mapped
api_tennis:12136548,2026-06-14,women,atp_wta,grass,Nottingham,women:api:1779,A. Blinkova,auto_mapped,women:sackmann:215020,women:api:505,A. Bondar,auto_mapped,women:sackmann:214388,both_mapped
api_tennis:12136571,2026-06-14,men,atp_wta,grass,Hertogenbosch,men:api:1096,K. Majchrzak,auto_mapped,men:sackmann:111794,men:api:1106,A. De Minaur,auto_mapped,men:sackmann:200282,both_mapped
api_tennis:12136572,2026-06-14,men,atp_wta,grass,London,men:api:3317,R. Hijikata,auto_mapped,men:sackmann:208014,men:api:1766,M. Giron,auto_mapped,men:sackmann:106218,both_mapped
api_tennis:12136574,2026-06-14,women,atp_wta,grass,London,women:api:455,D. Vekic,auto_mapped,women:sackmann:202499,women:api:2996,E. Raducanu,auto_mapped,women:sackmann:221054,both_mapped
api_tennis:12136575,2026-06-14,women,atp_wta,grass,Nottingham,women:api:525,V. Golubic,auto_mapped,women:sackmann:203530,women:api:2904,S. Kenin,auto_mapped,women:sackmann:213550,both_mapped
api_tennis:12136576,2026-06-14,women,atp_wta,grass,Nottingham,women:api:168,A. Ruzic,auto_mapped,women:sackmann:222045,women:api:3324,T. Preston,auto_mapped,women:sackmann:223194,both_mapped
api_tennis:12136577,2026-06-14,women,atp_wta,grass,Nottingham,women:api:115,H. Sakatsume,auto_mapped,women:sackmann:221124,women:api:37850,A. Dudeney,auto_mapped,women:sackmann:260206,both_mapped
api_tennis:12136714,2026-06-14,women,atp_wta,grass,Nottingham,women:api:4062,Z. Sonmez,auto_mapped,women:sackmann:220309,women:api:55586,H. Klugman,auto_mapped,women:sackmann:263872,both_mapped
api_tennis:12136392,2026-06-15,women,atp_wta,clay,Berlin,women:api:63288,T. J. Brockmann,auto_mapped,women:sackmann:260598,women:api:1792,A. Parks,auto_mapped,women:sackmann:219917,both_mapped
api_tennis:12136395,2026-06-15,women,atp_wta,clay,Berlin,women:api:1833,D. Parry,auto_mapped,women:sackmann:220348,women:api:2415,E. Seidel,auto_mapped,women:sackmann:230870,both_mapped
api_tennis:12136399,2026-06-15,women,atp_wta,clay,Berlin,women:api:2393,A. Kalinina,auto_mapped,women:sackmann:211843,women:api:1815,L. Sun,manual_mapped,women:sackmann:215138,both_mapped
api_tennis:12136501,2026-06-15,women,atp_wta,clay,Berlin,women:api:450,S. Lamens,auto_mapped,women:sackmann:215480,women:api:507,D. Galfi,auto_mapped,women:sackmann:213646,both_mapped
api_tennis:12136506,2026-06-15,men,atp_wta,grass,Halle,men:api:10520,L. Tien,auto_mapped,men:sackmann:210530,men:api:56893,M. Schoenhaus,auto_mapped,men:sackmann:212268,both_mapped
api_tennis:12136544,2026-06-15,women,atp_wta,grass,Nottingham,women:api:2820,M. Bouzkova,auto_mapped,women:sackmann:213631,women:api:8976,T. Valentova,auto_mapped,women:sackmann:238184,both_mapped
api_tennis:12136561,2026-06-15,women,atp_wta,clay,Berlin,women:api:1825,S. Zhang,auto_mapped,women:sackmann:201533,women:api:2089,M. Frech,auto_mapped,women:sackmann:211684,both_mapped
api_tennis:12136779,2026-06-15,women,atp_wta,grass,Nottingham,women:api:2414,T. Maria,auto_mapped,women:sackmann:213583,women:api:28551,J. Tjen,auto_mapped,women:sackmann:222145,both_mapped
api_tennis:12136809,2026-06-15,women,atp_wta,clay,Berlin,women:api:451,L. Zhu,manual_mapped,women:sackmann:202684,women:api:1424,S. Kraus,auto_mapped,women:sackmann:221257,both_mapped
api_tennis:12130405,2026-05-26,men,challenger,hard,Chisinau,men:api:362,T. Skatov,auto_mapped,men:sackmann:207608,men:api:2386,L. Djere,auto_mapped,men:sackmann:111513,both_mapped
api_tennis:12130408,2026-05-26,men,challenger,hard,Chisinau,men:api:373,F. Agamenone,auto_mapped,men:sackmann:106162,men:api:576,F. C. Jianu,auto_mapped,men:sackmann:202262,both_mapped
api_tennis:12130409,2026-05-26,men,challenger,hard,Chisinau,men:api:415,P. Kotov,auto_mapped,men:sackmann:200303,men:api:818,G. Onclin,auto_mapped,men:sackmann:206904,both_mapped
api_tennis:12130410,2026-05-26,men,challenger,hard,Chisinau,men:api:1205,K. Coppejans,auto_mapped,men:sackmann:106293,men:api:1180,F. Maestrelli,auto_mapped,men:sackmann:208353,both_mapped
api_tennis:12130411,2026-05-26,men,challenger,hard,Chisinau,men:api:2407,G. A. Olivieri,auto_mapped,men:sackmann:144821,men:api:9640,A. Nedic,auto_mapped,men:sackmann:210119,both_mapped
api_tennis:12130412,2026-05-26,men,challenger,hard,Chisinau,men:api:384,Z. Kolar,auto_mapped,men:sackmann:144645,men:api:11114,I. Snitari,auto_mapped,men:sackmann:209943,both_mapped
api_tennis:12130415,2026-05-26,men,challenger,clay,Kosice,men:api:2241,H. Barton,auto_mapped,men:sackmann:210558,men:api:9219,A. Shelbayh,auto_mapped,men:sackmann:209406,both_mapped
api_tennis:12130417,2026-05-26,men,challenger,clay,Kosice,men:api:817,M. Karol,auto_mapped,men:sackmann:209984,men:api:1739,J. Clarke,auto_mapped,men:sackmann:126652,both_mapped
api_tennis:12130419,2026-05-26,men,challenger,clay,Kosice,men:api:1297,K. Feldbausch,auto_mapped,men:sackmann:210005,men:api:10840,G. A. Bailly,auto_mapped,men:sackmann:211451,both_mapped
api_tennis:12130421,2026-05-26,men,challenger,clay,Kosice,men:api:823,F. Roncadelli,auto_mapped,men:sackmann:208364,men:api:1242,M. Kasnikowski,auto_mapped,men:sackmann:209874,both_mapped
api_tennis:12130422,2026-05-26,men,challenger,clay,Kosice,men:api:397,N. Gombos,auto_mapped,men:sackmann:105613,men:api:38845,M. Krajci,auto_mapped,men:sackmann:211756,both_mapped
api_tennis:12130426,2026-05-26,men,challenger,clay,Vicenza,men:api:1212,R. Bertola,auto_mapped,men:sackmann:200329,men:api:1207,M. Echargui,auto_mapped,men:sackmann:121411,both_mapped
api_tennis:12130428,2026-05-26,men,challenger,clay,Vicenza,men:api:907,H. Squire,auto_mapped,men:sackmann:202260,men:api:819,L. Castagnola,auto_mapped,men:sackmann:209337,both_mapped
api_tennis:12130429,2026-05-26,men,challenger,clay,Vicenza,men:api:867,Y. H. Hsu,auto_mapped,men:sackmann:200318,men:api:1095,M. Cecchinato,auto_mapped,men:sackmann:106065,both_mapped
api_tennis:12130434,2026-05-26,men,challenger,clay,Vicenza,men:api:2672,S. Travaglia,auto_mapped,men:sackmann:105882,men:api:1331,A. Moro Canas,auto_mapped,men:sackmann:208279,both_mapped
api_tennis:12130435,2026-05-26,men,challenger,clay,Vicenza,men:api:389,C. H. Tseng,auto_mapped,men:sackmann:202358,men:api:2003,P. Boscardin Dias,auto_mapped,men:sackmann:208046,both_mapped
api_tennis:12130526,2026-05-26,men,challenger,hard,Little Rock,men:api:2214,T. Zink,auto_mapped,men:sackmann:208342,men:api:7890,B. Ellis,auto_mapped,men:sackmann:134329,both_mapped
api_tennis:12130529,2026-05-26,men,challenger,hard,Little Rock,men:api:9216,A. Mayo,auto_mapped,men:sackmann:208854,men:api:9362,E. Butvilas,auto_mapped,men:sackmann:210220,both_mapped
api_tennis:12130531,2026-05-26,men,challenger,hard,Little Rock,men:api:439,M. Mmoh,auto_mapped,men:sackmann:111581,men:api:38778,H. Matsuoka,auto_mapped,men:sackmann:211627,both_mapped
api_tennis:12130535,2026-05-26,men,challenger,hard,Little Rock,men:api:876,F. Sun,auto_mapped,men:sackmann:111806,men:api:67410,D. Bobo,auto_mapped,men:sackmann:212860,both_mapped
api_tennis:12130712,2026-05-26,men,challenger,clay,Vicenza,men:api:32558,J. J. Schwaerzler,auto_mapped,men:sackmann:212082,men:api:5675,E. Dalla Valle,auto_mapped,men:sackmann:133872,both_mapped
api_tennis:12130714,2026-05-26,men,challenger,clay,Vicenza,men:api:37882,M. Brunold,auto_mapped,men:sackmann:209983,men:api:37933,M. Giunta,auto_mapped,men:sackmann:210668,both_mapped
api_tennis:12130715,2026-05-26,men,challenger,clay,Vicenza,men:api:73841,J. Vasami,auto_mapped,men:sackmann:213635,men:api:14127,G. Tabacco,auto_mapped,men:sackmann:209937,both_mapped
api_tennis:12130716,2026-05-26,men,challenger,clay,Vicenza,men:api:20697,S. Pieri,auto_mapped,men:sackmann:210129,men:api:1304,J. Kym,auto_mapped,men:sackmann:208843,both_mapped
api_tennis:12130717,2026-05-26,men,challenger,clay,Vicenza,men:api:851,T. Compagnucci,manual_mapped,men:sackmann:206867,men:api:9209,G. Bueno,auto_mapped,men:sackmann:208293,both_mapped
api_tennis:12130721,2026-05-26,men,challenger,clay,Kosice,men:api:848,S. Kopp,auto_mapped,men:sackmann:207491,men:api:37927,T. Berkieta,auto_mapped,men:sackmann:211530,both_mapped
api_tennis:12130722,2026-05-26,men,challenger,clay,Kosice,men:api:37907,S. Dostanic,auto_mapped,men:sackmann:207969,men:api:4741,P. Sakamoto,auto_mapped,men:sackmann:106203,both_mapped
api_tennis:12130723,2026-05-26,men,challenger,clay,Kosice,men:api:37892,F. Bondioli,auto_mapped,men:sackmann:210682,men:api:38298,K. Bennani,auto_mapped,men:sackmann:211558,both_mapped
api_tennis:12130724,2026-05-26,men,challenger,clay,Kosice,men:api:668,M. Erhard,auto_mapped,men:sackmann:207231,men:api:57825,I. Ivanov,auto_mapped,men:sackmann:129814,both_mapped
api_tennis:12130726,2026-05-26,men,challenger,hard,Chisinau,men:api:972,C. Cretu,auto_mapped,men:sackmann:206470,men:api:1097,Y. Watanuki,auto_mapped,men:sackmann:133297,both_mapped
api_tennis:12130727,2026-05-26,men,challenger,hard,Chisinau,men:api:780,D. Glinka,auto_mapped,men:sackmann:206750,men:api:54682,S. Latinovic,auto_mapped,men:sackmann:207507,both_mapped
api_tennis:12130728,2026-05-26,men,challenger,hard,Chisinau,men:api:410,L. Broady,auto_mapped,men:sackmann:106281,men:api:558,D. Dutra Da Silva,auto_mapped,men:sackmann:105180,both_mapped
api_tennis:12130729,2026-05-26,men,challenger,hard,Chisinau,men:api:1077,S. Nagal,auto_mapped,men:sackmann:111576,men:api:570,S. Fomin,auto_mapped,men:sackmann:200672,both_mapped
api_tennis:12130730,2026-05-26,men,challenger,hard,Chisinau,men:api:7101,A. Martinez,auto_mapped,men:sackmann:208025,men:api:1735,D. E. Galan,auto_mapped,men:sackmann:123755,both_mapped
api_tennis:12130731,2026-05-26,men,challenger,hard,Chisinau,men:api:363,R. Albot,auto_mapped,men:sackmann:105430,men:api:580,M. Janvier,auto_mapped,men:sackmann:126125,both_mapped
api_tennis:12130975,2026-05-26,men,challenger,hard,Little Rock,men:api:7641,N. Mejia,auto_mapped,men:sackmann:200711,men:api:38784,H. Searle,auto_mapped,men:sackmann:211902,both_mapped
api_tennis:12130976,2026-05-26,men,challenger,hard,Little Rock,men:api:916,T. Legout,auto_mapped,men:sackmann:209355,men:api:3202,H. Moriya,auto_mapped,men:sackmann:105655,both_mapped
api_tennis:12130977,2026-05-26,men,challenger,hard,Little Rock,men:api:10071,J. Monday,auto_mapped,men:sackmann:208902,men:api:37912,B. Shick,auto_mapped,men:sackmann:211711,both_mapped
